﻿TID,KR,EN,TW,JP
skycastleScenario23_1,진심 어린 참회를 하고 모든 걸 되돌리는 게 네 목숨을 보전하는 최선의 길이다!,Only way to keep your life is to seek forgiveness and return everything to how it was!,真誠悔改，將一切恢復，這是保全你性命的最佳道路！,
skycastleScenario23_2,아이고오~ 무서워라! 장난감 칼 주제에 제법 예리해 보이는군요! 호호호홋!,Oh no I'm scared! That toy blade looks quite sharp! Hohohoho!,哎呀~ 好可怕！不過看來你那把玩具刀還挺鋒利的呢！呵呵呵！,
skycastleScenario23_3,감히!!,Oh~ Look who is here.,竟敢！！,
skycastleScenario23_4,헥토르는 칼을 들고 아스타로트에게 돌진했다! 그러나…,Hector began running with his sword pointed toward Astaroth! But...,赫克托爾揮舞著刀向亞斯她錄特衝了過去！然而…,
skycastleScenario23_5,크윽…!,…!,呃…!,
skycastleScenario23_6,호호호홋! 칼 좀 쓴다고 스스로가 대단한 뭐라도 된다고 생각했나요?,Hohohoho! Did you think you are so special with your sharp sword?!,呵呵呵！以為拿把刀就能自認為了不起嗎？,
skycastleScenario23_7,헥토르 님!,Hector!,赫克托爾大人！,
skycastleScenario23_8,(헥토르 님이 근처까지도 못 가고 튕겨 나갔어! 어떤 주문을 외우지도 않았는데!),(Hector couldn't even go close! Astaroth did not cast any spell!),（赫克托爾大人甚至連靠近都做不到，被彈開了！他明明沒有施展任何法術！）,
skycastleScenario23_9,(인정하고 싶지는 않지만… 그동안 우리가 상대해온 마법사들 중 최악의 상대야!!),(I hate to admit… But he is the most powerful of all the mages we have faced!!),（雖然不想承認…但他是我們遇過最棘手的魔法師！！）,
skycastleScenario23_10,"자아~ 일단 여기까지는 고생해서 오셨는데, 이제 뭘 어쩌실 거죠?","SO~ You have worked so hard to come here, but now what?",來～辛苦你們來到了這裡，但接下來有計畫嗎？,
skycastleScenario23_11,"저와 싸우자니 실력 차가 너무 크고, 그렇다고 도망치자니 체면이 안 살고~ 호호홋!","There is big gap between you and me to fight, but running away would be too shameful for you. Hohoho!",想和我戰鬥，但實力差距也太大了吧，若逃跑的話一定又很丟臉～呵呵呵！,
skycastleScenario23_12,"시끄럽다! 이 자리에서 죽는 한이 있더라도, 네놈의 흉계를 멈추고야 말겠다!",Silence! I shall stop your plans with my life!,閉嘴！即使我在這裡死掉，也一定會停止你的詭計！,
skycastleScenario23_13,아아~ 제 흉계를 멈추는 게 소원이셨군요~ 그거라면 절반 정도는 이루어 드릴 수 있습니다.,Ah~ So you wish to stop my plans~ Maybe I can achieve half of that for you.,啊～原來你希望我停止我的詭計啊～那麼這點我可以幫你實現一半。,
skycastleScenario23_14,(엥? 갑자기 뭐라고 하는 거야?),(Huh? What is he saying?),(蛤? 現在到底在說甚麼?),
skycastleScenario23_15,그렇게 제가 눈엣가시라면 저도 어쩔 수 없지요. 하늘 왕국을 떠나도록 하겠습니다.,"If I am such pain for you, I understand. I will leave Sky Kingdom.",如果我真的是你的眼中釘，那我也無能為力。只好離開天國了。,
skycastleScenario23_16,(…뭐야? 이렇게 허무하게 떠나는 악당이 세상에 어디 있어?!),(…What? What kind of villain leaves this easily?),（……什麼？哪有人這麼輕易就離開？）,
skycastleScenario23_17,헛수작 부리지 마라! 앞으로 그렇게 말해놓고 뒤로 무슨 꿍꿍이를 꾸미는 게냐!!,Don't speak any nonsense! Who knows what you are planning behind our back!!,別胡說八道! 別以為你那麼說謊我們就會相信你!,
skycastleScenario23_18,아아~ 물론 앞으로도 다양한 꿍꿍이를 꾸밀 예정이긴 합니다.,"Ah~ Of course, I plan to plan things behind your back all the time.",啊啊~ 說的也是，我還是有打算繼續策劃各種陰謀的呢。,
skycastleScenario23_19,하지만 적어도 그 무대가 하늘 왕국은 되지 않을 거라는 얘기죠.,"However, it will not happen in Sky Kingdom at least.",但至少那個地點不會是天國這。,
skycastleScenario23_20,"고대 드래곤을 깨웠다는 것만으로도 소기의 목적은 충분히 이뤘으니까요, 호호홋!","I achieved enough by waking Ancient Dragon, Hohoho!",光是喚醒古代神龍，就已足以達成預定的目標了，呵呵呵！,
skycastleScenario23_21,대체… 네놈 정체가 뭐냐?! 무슨 음모를 꾸미고 있는 거야!,Just… Who are you?! What do you want!,你… 究竟到底是什麼人？！在策劃什麼陰謀啊！,
skycastleScenario23_22,"그저 호기심이 많고, 그걸 풀어야만 직성이 풀리는 마법사 정도로만 알아 두시죠.",I am just a mage with lots of curiosities that need to be satisfied.,只不過是個好奇心旺盛，必須解開謎團才能滿足的魔法師而已。,
skycastleScenario23_23,"아! 하나 더 알려 드리자면, 당신들이 쓰러뜨리신 G스컬 님과 제법 막역한 사이였습니다",Ah! One more thing. I was close with Gskull that you defeated.,啊！順便告訴你們一個秘密，我和你們打敗的 G骷髏大人其實是相當要好的朋友哦。,
skycastleScenario23_24,G스컬?! 역시 저 놈도 악신 카데스의 부하 중 하나였어!!,Gskull?! So he was one of minions of vicious Cades!,G骷髏？！果然那傢伙也是邪神卡德斯的手下之一啊！！,
skycastleScenario23_25,"부디 드래곤 슬레이어를 잘 해치우시고, 머잖아 유타칸에서 만났으면 좋겠군요.",I hope to meet you again soon in Utahkhan after you defeat Dragon Slayer.,希望你們能順利解決屠龍者，然後在尤塔勘再相遇。,
skycastleScenario23_26,아직 드래곤 테이머 당신들을 위한 재미있는 각본이 많이 남아 있거든요! 호호호호홋!!,I still have many scenarios for you Dragon Tamers! Hohohoho!!,還有很多有趣的劇情為你們這些屠龍者準備好了呢！呵呵呵呵！！,
skycastleScenario23_27,아스타로트는 마지막 한 마디를 남기고 홀연히 사라졌다.,Astaroth disappeared with his last words.,亞斯她錄留下最後一句話後，便倏然消失了。,
skycastleScenario23_28,앞으로 아스타로트와 지리멸렬한 싸움이 계속될 것 같은 불길한 예감이 든다…,I sense we will have a long and tiring fight with Astaroth...,未來似乎會有一場與阿亞斯她錄漫長而艱難的戰鬥，我不禁有種不祥的預感……,
skycastleScenario24_0,"그럼, 망자의 은신처로 출발하겠습니다.","Then, we shall head for Hideout of Dead.",那麼，我們就出發前往亡者的藏身處吧。,
skycastleScenario24_1,조심해서 다녀 오십시오.,Please be careful.,請你們小心。,
skycastleScenario24_2,중대한 일에 함께 하지 못하여 미안합니다.,I'm sorry I can't help you with such important mission.,未能與你一同參與這件重大之事真是對不起。,
skycastleScenario24_3,미안해하실 필요 없어요. 당연히 저희가 해야 할 일인 걸요.,Don't be. It is our job to do.,不必道歉。這本來就是我們該做的事呢。,
skycastleScenario24_4,"드래곤 슬레이어를 해치운다는 사명도 중요하지만, 목숨을 소중히 여기십시오.","Mission of defeating Dragon Slayer is important, but always be safe.",雖然擊敗屠龍者的使命很重要，但請您務必小心點。,
skycastleScenario24_5,"헥토르 경, 그대는 특히 목숨을 아끼셔야 합니다.","Sir Hector, you especially must be safe.",赫克托爾爵士，尤其是您，請務必小心。,
skycastleScenario24_6,"무, 물론입니다! 왕녀님에서 그렇게 명하신다면 가슴에 칼날이 들어와도…!","O. Of course! If you order, I shall even if a blade stabs me in my chest…!",當然！若是公主殿下如此命令，即便胸膛中插入利刃…！,
skycastleScenario24_7,당신은 이 사태가 진정된 후 정식으로 재판을 받아야 합니다. 그 전에는 죽지 마십시오.,You must face formal trial after this is over. You cannot die before then.,您在這場事態平息後必須接受正式的審判。在此之前是不能死的。,
skycastleScenario24_8,"하아… 네, 알겠습니다…",Haa… I understand...,哈好… 知道了…,
skycastleScenario24_9,허허~ 괜한 설레발을 치셨군요~,Hehe~ you assumed too much~,呵呵~ 似乎多嘴了一番呢~,
skycastleScenario24_10,충분히 맥 빠졌으니까 부연설명하실 필요 없어요…,I am disappointed enough. You don't have to say anything.,既然已經讓您感到無力，便不必再做解釋了…,
skycastleScenario24_11,헥토르는 아직 왕녀에 대한 마음을 완전히 포기하지는 않았나 보다…,Hector does not seem to have given up on Princess.,赫克托爾似乎還沒有完全放棄對公主的心意呢…,
skycastleScenario24_12,"제가 이렇게 당부하는 이유는, 드래곤 슬레이어 외의 위험요소가 또 있기 때문입니다.",I ask you this because there is more risks than Dragon Slayer.,我如此叮囑的原因是因為除了龍殺手之外，還有其他的危險因素存在。,
skycastleScenario24_13,에엥? 설마 망자의 은신처에 다른 몬스터라도 있는 건가요?,Eh? You mean there are other monsters in Hideout of Dead?,欸？難道在亡者的藏身處還有其他怪物嗎？,
skycastleScenario24_14,전에 들었던 거 기억 안 나? 가디언들은 고대 드래곤을 지키기 위해 만들어졌다고.,Don't you remember? Guardians were created to guard Ancient Dragons!,你不記得之前聽過的嗎？守護者們是為了守護古代龍而被創造出來的。,
skycastleScenario24_15,"여러분들이 드래곤 슬레이어를 만나려면, 우선 가디언들을 쓰러뜨려야 합니다.","In order for you to meet Dragon Slayer, you must first defeat Guardians.",各位如果想見屠龍者， 首先要先擊敗守護龍。,
skycastleScenario24_16,으아아악! 그 무지막지한 덩치들과 싸워야 한다고요?!,Ahhhh! You mean those huge ones?!,啊啊啊！我們居然要和那些可怕的巨型怪物對戰?!,
skycastleScenario24_17,"어쩔 수 없습니다. 제가 지금 사용하고 있는 결계 마법과도 연관이 있기 때문입니다,",We have to. It is also related to my protection spells as well.,這是別無選擇的事。這與我現在使用的結界魔法也有關係。,
skycastleScenario24_18,결계 마법이요?,Protection spells?,結界魔法嗎？,
skycastleScenario24_19,"제가 가진 마력을 총동원하여, 드래곤 슬레이어를 가둘 결계를 만들어 놓았습니다.",I have gathered all my magical powers to seal off Dragon Slayer.,我已經動用我所有的魔力，製作了一個結界來囚禁龍殺手。,
skycastleScenario24_20,저는 이 결계를 일부러 가디언들이 구애받지 않고 드나들 수 있도록 설계했습니다.,I designed the seal so the Guardians can travel through without any harm.,我刻意設計了這個結界，使守護者們可以不受限制地進出。,
skycastleScenario24_21,여러분들은 가디언들의 파편을 모아야만 결계를 무사히 통과할 수 있습니다.,You need pieces of Guardian to pass through the seal.,你們必須收集守護者的碎片，才能順利通過結界。,
skycastleScenario24_22,가디언의 파편이라… 고대의 기술로 만들어진 아이언 골렘들이라 만만치 않을 것 같은데...,Pieces of Guardian… They are iron golems created by ancient technology. It sounds tough...,守護者的碎片啊… 既然是由古代技術所製造的鐵傀儡，恐怕不會那麼容易對付的…,
skycastleScenario24_23,뭐 어때! 우리에게는 정령의 힘을 더욱 강해진 드래곤들이 있잖아!,So what! We have dragons enhanced by Spirits!,沒關係！我們有更強大的龍和精靈的力量！,
skycastleScenario24_24,…이 중대한 결전을 앞두고도 넌 여전히 참~ 속 편하구나.,…You seem so comfortable before this important battle.,…面對這麼重大的決戰，你怎麼還如此~ 心安理得啊。,
